548360,Islamabad,2008-05-04,Islamabad Stadium,0,Islamabad United,Peshawar Zalmi,Peshawar Zalmi,field,Peshawar Zalmi,wickets,9,N,NA,BF Bowden,VA Kulkarni
548361,Peshawar,2013-04-15,Peshawar Stadium,0,Rajasthan Royals,Multan Sultans,Multan Sultans,field,Multan Sultans,wickets,4,N,NA,BNJ Oxenford,C Shamshuddin
548362,GUJRANWALA,2013-04-05,Gujranwala Stadium,0,GUJRANWALA Warriors,Peshawar Zalmi,GUJRANWALA Warriors,field,Peshawar Zalmi,runs,35,N,NA,BF Bowden,SK Tarapore
548363,Rawalpindi,2012-05-16,Rawalpindi Stadium,0,Quetta Gladiators,Islamabad United,Islamabad United,bat,Islamabad United,runs,27,N,NA,S Ravi,SJA Taufel
548364,Quetta,2012-05-17,Quetta Stadium,0,Multan Sultans,Karachi Kings,Multan Sultans,field,Multan Sultans,wickets,9,N,NA,S Das,BR Doctrove
548365,Peshawar,2012-05-06,Peshawar Stadium,0,Rajasthan Royals,GUJRANWALA Warriors,Rajasthan Royals,bat,Rajasthan Royals,runs,45,N,NA,BF Bowden,SK Tarapore
548366,Peshawar,2012-05-07,Peshawar Stadium,0,Kings XI Punjab,Deccan Chargers,Deccan Chargers,bat,Kings XI Punjab,wickets,4,N,NA,HDPK Dharmasena,BNJ Oxenford
548367,Multan,2012-04-25,Multan Stadium,0,Peshawar Zalmi,Islamabad United,Islamabad United,field,Islamabad United,wickets,5,N,NA,S Das,BR Doctrove
548368,Rawalpindi,2012-04-26,Rawalpindi Stadium,0,Quetta Gladiators,Multan Sultans,Multan Sultans,field,Multan Sultans,wickets,5,N,NA,JD Cloete,SJA Taufel
548369,Karachi,2012-04-15,Karachi Stadium,0,Karachi Kings,Kings XI Punjab,Kings XI Punjab,bat,Karachi Kings,wickets,5,N,NA,HDPK Dharmasena,BNJ Oxenford
548370,Islamabad,2012-04-07,Islamabad Stadium,0,Islamabad United,Quetta Gladiators,Islamabad United,field,Quetta Gladiators,runs,32,N,NA,S Das,BR Doctrove
548371,Sialkot,2011-05-21,Sialkot Stadium,0,Kings XI Punjab,Multan Sultans,Kings XI Punjab,field,Kings XI Punjab,wickets,6,N,NA,VA Kulkarni,SK Tarapore
548372,Karachi,2011-05-21,Karachi Stadium,0,Karachi Kings,Peshawar Zalmi,Karachi Kings,field,Peshawar Zalmi,runs,21,N,NA,HDPK Dharmasena,C Shamshuddin
548373,Lahore,2011-05-12,Lahore Stadium,0,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,bat,Deccan Chargers,wickets,5,N,NA,S Ravi,SJA Taufel
548374,Sialkot,2011-05-05,Sialkot Stadium,0,Kings XI Punjab,Karachi Kings,Karachi Kings,field,Karachi Kings,wickets,6,N,NA,BF Bowden,VA Kulkarni
548375,GUJRANWALA,2011-05-05,Gujranwala Stadium,0,GUJRANWALA Warriors,Quetta Gladiators,Quetta Gladiators,bat,Quetta Gladiators,runs,34,N,NA,S Asnani,BR Doctrove
548376,Lahore,2011-04-16,Lahore Stadium,0,Deccan Chargers,Peshawar Zalmi,Peshawar Zalmi,field,Deccan Chargers,runs,9,N,NA,S Ravi,SJA Taufel
548377,Peshawar,2011-04-16,Peshawar Stadium,0,Rajasthan Royals,Islamabad United,Rajasthan Royals,bat,Islamabad United,wickets,10,N,NA,HDPK Dharmasena,C Shamshuddin
548378,GUJRANWALA,2010-04-17,Gujranwala Stadium,0,Karachi Kings,Quetta Gladiators,Quetta Gladiators,bat,Quetta Gladiators,runs,18,N,NA,BR Doctrove,SJA Taufel
548379,Multan,2010-04-10,Multan Stadium,0,Multan Sultans,Islamabad United,Islamabad United,field,Multan Sultans,runs,38,N,NA,BF Bowden,HDPK Dharmasena
548380,Quetta,2010-03-30,Quetta Stadium,0,Karachi Kings,Multan Sultans,Karachi Kings,field,Multan Sultans,runs,86,N,NA,BR Doctrove,SJA Taufel
548381,Quetta,2010-03-23,Quetta Stadium,0,Quetta Gladiators,Multan Sultans,Multan Sultans,bat,Quetta Gladiators,wickets,5,N,NA,BF Bowden,SJA Taufel
597998,Rawalpindi,2014-05-10,Rawalpindi Stadium,0,Quetta Gladiators,Karachi Kings,Quetta Gladiators,field,Quetta Gladiators,wickets,6,N,NA,S Ravi,SJA Taufel
597999,Multan,2014-04-25,Multan Stadium,0,Peshawar Zalmi,Islamabad United,Islamabad United,field,Peshawar Zalmi,runs,2,N,NA,VA Kulkarni,C Shamshuddin
598000,Lahore,2014-04-22,Lahore Stadium,0,Lahore Qalandars,GUJRANWALA Warriors,GUJRANWALA Warriors,field,Lahore Qalandars,runs,22,N,NA,S Ravi,SJA Taufel
598001,Karachi,2014-04-17,Karachi Stadium,0,Karachi Kings,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,5,N,NA,S Das,C Shamshuddin
598002,Quetta,2014-04-18,Quetta Stadium,0,Multan Sultans,Islamabad United,Islamabad United,bat,Islamabad United,runs,9,N,NA,M Erasmus,VA Kulkarni
598003,GUJRANWALA,2013-05-18,Gujranwala Stadium,0,GUJRANWALA Warriors,Kings XI Punjab,GUJRANWALA Warriors,bat,Kings XI Punjab,wickets,8,N,NA,S Asnani,SJA Taufel
598004,Lahore,2013-05-19,Lahore Stadium,0,Lahore Qalandars,Peshawar Zalmi,Peshawar Zalmi,bat,Lahore Qalandars,tie,NA,Y,NA,AK Chaudhary,S Ravi
598005,Peshawar,2013-05-12,Peshawar Stadium,0,Rajasthan Royals,Quetta Gladiators,Quetta Gladiators,field,Rajasthan Royals,runs,19,N,NA,Aleem Dar,S Das
598006,Islamabad,2013-05-14,Islamabad Stadium,0,Islamabad United,Karachi Kings,Islamabad United,bat,Islamabad United,runs,44,N,NA,M Erasmus,VA Kulkarni
598007,Peshawar,2019-04-09,Peshawar Stadium,0,Kings XI Punjab,Multan Sultans,Multan Sultans,field,Multan Sultans,wickets,10,N,NA,Aleem Dar,C Shamshuddin
598008,Multan,2019-03-31,Multan Stadium,0,Peshawar Zalmi,Quetta Gladiators,Peshawar Zalmi,field,Peshawar Zalmi,wickets,8,N,NA,Asad Rauf,AK Chaudhary
598009,GUJRANWALA,2019-04-01,Gujranwala Stadium,0,GUJRANWALA Warriors,Rajasthan Royals,Rajasthan Royals,bat,GUJRANWALA Warriors,wickets,7,N,NA,M Erasmus,K Srinath
598010,Karachi,2018-05-27,Karachi Stadium,0,Karachi Kings,Lahore Qalandars,Karachi Kings,bat,Lahore Qalandars,wickets,3,N,NA,Aleem Dar,Subroto Das
598011,Islamabad,2018-05-13,Islamabad Stadium,0,Islamabad United,GUJRANWALA Warriors,Islamabad United,bat,Islamabad United,runs,41,N,NA,S Ravi,SJA Taufel
598012,Quetta,2018-05-14,Quetta Stadium,0,Multan Sultans,Peshawar Zalmi,Multan Sultans,field,Multan Sultans,wickets,4,N,NA,Asad Rauf,AK Chaudhary
598013,Rawalpindi,2018-05-05,Rawalpindi Stadium,0,Quetta Gladiators,Lahore Qalandars,Quetta Gladiators,bat,Quetta Gladiators,runs,48,N,NA,M Erasmus,VA Kulkarni
598014,Peshawar,2018-05-06,Peshawar Stadium,0,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,field,Rajasthan Royals,wickets,6,N,NA,Aleem Dar,C Shamshuddin
598015,Quetta,2018-04-23,Quetta Stadium,0,Multan Sultans,GUJRANWALA Warriors,GUJRANWALA Warriors,bat,GUJRANWALA Warriors,runs,24,N,NA,Asad Rauf,AK Chaudhary
598016,Peshawar,2018-04-14,Peshawar Stadium,0,Kings XI Punjab,Quetta Gladiators,Quetta Gladiators,field,Kings XI Punjab,runs,4,N,NA,CK Nandan,SJA Taufel
598017,Multan,2018-04-14,Multan Stadium,0,Peshawar Zalmi,Karachi Kings,Peshawar Zalmi,field,Peshawar Zalmi,tie,NA,Y,NA,M Erasmus,VA Kulkarni
598018,GUJRANWALA,2017-05-13,Gujranwala Stadium,0,GUJRANWALA Warriors,Lahore Qalandars,GUJRANWALA Warriors,field,Lahore Qalandars,runs,11,N,NA,Asad Rauf,AK Chaudhary
598019,Peshawar,2017-05-13,Peshawar Stadium,0,Rajasthan Royals,Islamabad United,Rajasthan Royals,bat,Rajasthan Royals,runs,87,N,NA,Aleem Dar,C Shamshuddin
598020,Karachi,2017-04-30,Karachi Stadium,0,Karachi Kings,Multan Sultans,Multan Sultans,bat,Multan Sultans,runs,86,N,NA,M Erasmus,VA Kulkarni
598021,Lahore,2017-04-17,Lahore Stadium,0,Lahore Qalandars,Kings XI Punjab,Kings XI Punjab,bat,Lahore Qalandars,wickets,5,N,NA,HDPK Dharmasena,CK Nandan
598022,Rawalpindi,2017-04-05,Rawalpindi Stadium,0,Quetta Gladiators,Multan Sultans,Quetta Gladiators,bat,Multan Sultans,wickets,4,N,NA,Asad Rauf,AK Chaudhary
598023,Multan,2017-04-06,Multan Stadium,0,Peshawar Zalmi,Rajasthan Royals,Peshawar Zalmi,field,Peshawar Zalmi,wickets,7,N,NA,Aleem Dar,C Shamshuddin
598024,Karachi,2016-05-15,Karachi Stadium,0,Karachi Kings,Islamabad United,Islamabad United,bat,Karachi Kings,wickets,9,N,NA,HDPK Dharmasena,S Ravi
598025,Peshawar,2016-05-15,Peshawar Stadium,0,Kings XI Punjab,GUJRANWALA Warriors,Kings XI Punjab,field,Kings XI Punjab,wickets,7,N,NA,M Erasmus,K Srinath
598026,Quetta,2016-05-02,Quetta Stadium,0,Multan Sultans,Rajasthan Royals,Rajasthan Royals,bat,Multan Sultans,wickets,5,N,NA,S Asnani,AK Chaudhary
598027,Multan,2016-04-20,Multan Stadium,0,Peshawar Zalmi,GUJRANWALA Warriors,GUJRANWALA Warriors,field,Peshawar Zalmi,runs,130,N,NA,Aleem Dar,C Shamshuddin
598028,Sialkot,2012-04-07,Sialkot Stadium,0,Kings XI Punjab,Karachi Kings,Karachi Kings,field,Kings XI Punjab,runs,7,N,NA,HDPK Dharmasena,S Ravi
598029,Rawalpindi,2015-05-22,Rawalpindi Stadium,0,Quetta Gladiators,Islamabad United,Quetta Gladiators,bat,Islamabad United,wickets,5,N,NA,HDPK Dharmasena,S Ravi
598030,Quetta,2015-05-10,Quetta Stadium,0,Multan Sultans,Lahore Qalandars,Lahore Qalandars,bat,Multan Sultans,wickets,5,N,NA,Aleem Dar,S Das
598031,Rawalpindi,2015-05-01,Rawalpindi Stadium,0,Quetta Gladiators,Kings XI Punjab,Kings XI Punjab,bat,Quetta Gladiators,wickets,6,N,NA,CK Nandan,S Ravi
598032,Peshawar,2015-04-18,Peshawar Stadium,0,Rajasthan Royals,Lahore Qalandars,Lahore Qalandars,bat,Rajasthan Royals,wickets,8,N,NA,VA Kulkarni,K Srinath
598033,Islamabad,2015-04-19,Islamabad Stadium,0,Islamabad United,Peshawar Zalmi,Islamabad United,bat,Islamabad United,runs,58,N,NA,Asad Rauf,S Asnani
598034,Quetta,2015-04-08,Quetta Stadium,0,Multan Sultans,Quetta Gladiators,Quetta Gladiators,field,Multan Sultans,runs,14,N,NA,Aleem Dar,SJA Taufel
598035,GUJRANWALA,2015-04-09,Gujranwala Stadium,0,Karachi Kings,GUJRANWALA Warriors,GUJRANWALA Warriors,field,Karachi Kings,runs,15,N,NA,CK Nandan,S Ravi
598036,Peshawar,2014-05-19,Peshawar Stadium,0,Rajasthan Royals,Peshawar Zalmi,Rajasthan Royals,field,Rajasthan Royals,wickets,4,N,NA,M Erasmus,K Srinath
598037,Islamabad,2014-05-19,Islamabad Stadium,0,Islamabad United,Kings XI Punjab,Islamabad United,bat,Islamabad United,runs,4,N,NA,Asad Rauf,AK Chaudhary
598038,GUJRANWALA,2014-05-05,Gujranwala Stadium,0,GUJRANWALA Warriors,Multan Sultans,Multan Sultans,bat,Multan Sultans,runs,37,N,NA,S Das,SJA Taufel
598039,Lahore,2013-04-24,Lahore Stadium,0,Lahore Qalandars,Islamabad United,Islamabad United,bat,Lahore Qalandars,wickets,7,N,NA,Asad Rauf,S Asnani
598040,GUJRANWALA,2013-04-25,Gujranwala Stadium,0,Karachi Kings,Quetta Gladiators,Quetta Gladiators,bat,Karachi Kings,wickets,7,N,NA,HDPK Dharmasena,CK Nandan
598041,Quetta,2011-04-24,Quetta Stadium,0,Multan Sultans,Kings XI Punjab,Multan Sultans,bat,Multan Sultans,runs,15,N,NA,M Erasmus,VA Kulkarni
598042,GUJRANWALA,2011-04-25,Gujranwala Stadium,0,GUJRANWALA Warriors,Peshawar Zalmi,Peshawar Zalmi,bat,Peshawar Zalmi,runs,17,N,NA,Aleem Dar,C Shamshuddin
598043,Rawalpindi,2010-03-13,Rawalpindi Stadium,0,Quetta Gladiators,Rajasthan Royals,Rajasthan Royals,bat,Quetta Gladiators,wickets,8,N,NA,HDPK Dharmasena,CK Nandan
598044,Lahore,2009-05-14,Lahore Stadium,0,Lahore Qalandars,Karachi Kings,Karachi Kings,bat,Lahore Qalandars,wickets,6,N,NA,Asad Rauf,S Asnani
598045,Multan,2012-04-23,Multan Stadium,0,Peshawar Zalmi,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,7,N,NA,HDPK Dharmasena,S Ravi
598046,Islamabad,2009-05-03,Islamabad Stadium,0,Islamabad United,Multan Sultans,Islamabad United,bat,Islamabad United,runs,60,N,NA,HDPK Dharmasena,CK Nandan
598047,Peshawar,2009-05-03,Peshawar Stadium,0,Rajasthan Royals,GUJRANWALA Warriors,GUJRANWALA Warriors,bat,Rajasthan Royals,wickets,5,N,NA,C Shamshuddin,RJ Tucker
598048,Multan,2013-05-05,Multan Stadium,0,Peshawar Zalmi,Lahore Qalandars,Lahore Qalandars,bat,Peshawar Zalmi,wickets,7,N,NA,S Ravi,SJA Taufel
598049,Peshawar,2008-05-25,Peshawar Stadium,0,Rajasthan Royals,Karachi Kings,Karachi Kings,bat,Rajasthan Royals,wickets,9,N,NA,Aleem Dar,RJ Tucker
598050,Islamabad,2008-05-26,Islamabad Stadium,0,Islamabad United,Quetta Gladiators,Islamabad United,bat,Islamabad United,runs,65,N,NA,HDPK Dharmasena,S Ravi
598051,Lahore,2008-05-12,Lahore Stadium,0,Lahore Qalandars,Multan Sultans,Lahore Qalandars,field,Multan Sultans,runs,77,N,NA,S Das,NJ Llong
598052,Peshawar,2008-05-25,Peshawar Stadium,0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,8,N,NA,HDPK Dharmasena,S Ravi
598053,GUJRANWALA,2008-05-03,Gujranwala Stadium,0,GUJRANWALA Warriors,Quetta Gladiators,Quetta Gladiators,bat,Quetta Gladiators,runs,46,N,NA,Asad Rauf,S Asnani
598054,Karachi,2013-04-14,Karachi Stadium,0,Karachi Kings,Peshawar Zalmi,Karachi Kings,field,Peshawar Zalmi,runs,4,N,NA,NJ Llong,K Srinath
598055,GUJRANWALA,2013-04-03,Gujranwala Stadium,0,GUJRANWALA Warriors,Islamabad United,GUJRANWALA Warriors,bat,Islamabad United,wickets,5,N,NA,Asad Rauf,AK Chaudhary
598056,Peshawar,2013-04-04,Peshawar Stadium,0,Kings XI Punjab,Lahore Qalandars,Kings XI Punjab,field,Lahore Qalandars,runs,30,N,NA,S Das,RJ Tucker
598057,Gujranwala,2012-05-14,Gujranwala Stadium,0,Quetta Gladiators,Peshawar Zalmi,Quetta Gladiators,field,Quetta Gladiators,wickets,5,N,NA,NJ Llong,K Srinath
598058,Peshawar,2012-05-15,Peshawar Stadium,0,Rajasthan Royals,Multan Sultans,Rajasthan Royals,field,Rajasthan Royals,wickets,5,N,NA,HDPK Dharmasena,CK Nandan
598059,Karachi,2016-04-21,Karachi Stadium,0,Karachi Kings,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,5,N,NA,VA Kulkarni,K Srinath
598060,Islamabad,2012-05-06,Islamabad Stadium,0,Islamabad United,Lahore Qalandars,Lahore Qalandars,bat,Islamabad United,wickets,7,N,NA,AK Chaudhary,SJA Taufel
598061,Gujranwala,2012-04-19,Gujranwala Stadium,0,Quetta Gladiators,GUJRANWALA Warriors,Quetta Gladiators,field,GUJRANWALA Warriors,runs,7,N,NA,NJ Llong,K Srinath
598062,Quetta,2012-04-24,Quetta Stadium,0,Multan Sultans,Karachi Kings,Multan Sultans,bat,Multan Sultans,runs,33,N,NA,C Shamshuddin,RJ Tucker
598063,Islamabad,2012-04-14,Islamabad Stadium,0,Islamabad United,Rajasthan Royals,Rajasthan Royals,field,Islamabad United,runs,14,N,NA,Asad Rauf,S Asnani
598064,Peshawar,2009-04-24,Peshawar Stadium,0,Kings XI Punjab,Peshawar Zalmi,Kings XI Punjab,field,Kings XI Punjab,wickets,6,N,NA,VA Kulkarni,NJ Llong
598065,Lahore,2011-05-20,Lahore Stadium,0,Lahore Qalandars,Rajasthan Royals,Lahore Qalandars,bat,Lahore Qalandars,runs,23,N,NA,Asad Rauf,AK Chaudhary
598066,Sialkot,2011-05-10,Sialkot Stadium,0,Kings XI Punjab,Islamabad United,Islamabad United,field,Kings XI Punjab,runs,50,N,NA,HDPK Dharmasena,CK Nandan
598067,GUJRANWALA,2011-05-04,Gujranwala Stadium,0,GUJRANWALA Warriors,Karachi Kings,GUJRANWALA Warriors,bat,GUJRANWALA Warriors,runs,38,N,NA,NJ Llong,SJA Taufel
598068,Multan,2011-05-11,Multan Stadium,0,Peshawar Zalmi,Multan Sultans,Multan Sultans,field,Peshawar Zalmi,runs,24,N,NA,C Shamshuddin,RJ Tucker
598069,Lahore,2011-05-04,Lahore Stadium,0,Lahore Qalandars,Quetta Gladiators,Quetta Gladiators,bat,Lahore Qalandars,wickets,5,N,NA,Asad Rauf,S Asnani
598070,Karachi,2011-04-08,Karachi Stadium,0,Multan Sultans,Islamabad United,Multan Sultans,bat,Multan Sultans,runs,48,N,NA,NJ Llong,RJ Tucker
598071,Karachi,2010-04-17,Karachi Stadium,0,Rajasthan Royals,Lahore Qalandars,Lahore Qalandars,bat,Rajasthan Royals,wickets,4,N,NA,S Ravi,RJ Tucker
598072,Rawalpindi,2010-04-04,Rawalpindi Stadium,0,Islamabad United,Rajasthan Royals,Rajasthan Royals,bat,Islamabad United,wickets,4,N,NA,C Shamshuddin,SJA Taufel
598073,Rawalpindi,2010-03-26,Rawalpindi Stadium,0,Multan Sultans,Islamabad United,Islamabad United,bat,Islamabad United,runs,23,N,NA,HDPK Dharmasena,SJA Taufel
729279,Abu Dhabi,2018-04-13,Sheikh Zayed Stadium,1,Islamabad United,Quetta Gladiators,Quetta Gladiators,bat,Quetta Gladiators,runs,41,N,NA,M Erasmus,RK Illingworth
729281,NA,2017-05-12,Sharjah Cricket Stadium,1,Karachi Kings,Peshawar Zalmi,Peshawar Zalmi,field,Peshawar Zalmi,wickets,8,N,NA,Aleem Dar,S Ravi
729283,Abu Dhabi,2017-04-29,Sheikh Zayed Stadium,1,Multan Sultans,Kings XI Punjab,Multan Sultans,bat,Kings XI Punjab,wickets,6,N,NA,RK Illingworth,C Shamshuddin
729285,Abu Dhabi,2017-04-30,Sheikh Zayed Stadium,1,Lahore Qalandars,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,4,N,NA,BF Bowden,RK Illingworth
729287,NA,2017-04-16,Dubai International Cricket Stadium,1,Peshawar Zalmi,Islamabad United,Peshawar Zalmi,field,Peshawar Zalmi,wickets,7,N,NA,Aleem Dar,AK Chaudhary
729289,NA,2017-04-17,Dubai International Cricket Stadium,1,Quetta Gladiators,Karachi Kings,Quetta Gladiators,bat,Karachi Kings,wickets,4,N,NA,Aleem Dar,VA Kulkarni
729291,NA,2016-05-29,Sharjah Cricket Stadium,1,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,7,N,NA,BF Bowden,M Erasmus
729293,Abu Dhabi,2016-05-14,Sheikh Zayed Stadium,1,Multan Sultans,Karachi Kings,Multan Sultans,bat,Multan Sultans,runs,93,N,NA,RK Illingworth,C Shamshuddin
729295,NA,2016-05-01,Sharjah Cricket Stadium,1,Kings XI Punjab,Lahore Qalandars,Lahore Qalandars,field,Kings XI Punjab,runs,72,N,NA,M Erasmus,S Ravi
729297,NA,2016-04-19,Dubai International Cricket Stadium,1,Rajasthan Royals,Multan Sultans,Rajasthan Royals,field,Multan Sultans,runs,7,N,NA,HDPK Dharmasena,RK Illingworth
729299,NA,2015-05-20,Sharjah Cricket Stadium,1,Peshawar Zalmi,Quetta Gladiators,Peshawar Zalmi,field,Quetta Gladiators,runs,2,N,NA,Aleem Dar,VA Kulkarni
729301,NA,2015-05-09,Dubai International Cricket Stadium,1,Lahore Qalandars,Karachi Kings,Lahore Qalandars,bat,Lahore Qalandars,runs,4,N,NA,M Erasmus,S Ravi
729303,NA,2015-05-09,Dubai International Cricket Stadium,1,Multan Sultans,Islamabad United,Islamabad United,bat,Multan Sultans,wickets,7,N,NA,BF Bowden,M Erasmus
729305,Abu Dhabi,2015-04-29,Sheikh Zayed Stadium,1,Rajasthan Royals,Peshawar Zalmi,Rajasthan Royals,field,Rajasthan Royals,wickets,6,N,NA,HDPK Dharmasena,C Shamshuddin
729307,Abu Dhabi,2015-04-28,Sheikh Zayed Stadium,1,Quetta Gladiators,Kings XI Punjab,Quetta Gladiators,field,Kings XI Punjab,runs,23,N,NA,HDPK Dharmasena,RK Illingworth
729309,NA,2015-04-17,Sharjah Cricket Stadium,1,Karachi Kings,Islamabad United,Islamabad United,bat,Karachi Kings,wickets,6,N,NA,Aleem Dar,VA Kulkarni
729311,NA,2015-04-18,Sharjah Cricket Stadium,1,Lahore Qalandars,Multan Sultans,Lahore Qalandars,bat,Multan Sultans,wickets,5,N,NA,AK Chaudhary,VA Kulkarni
729313,NA,2014-06-01,Dubai International Cricket Stadium,1,Kings XI Punjab,Peshawar Zalmi,Kings XI Punjab,field,Kings XI Punjab,wickets,5,N,NA,BF Bowden,S Ravi
729315,Abu Dhabi,2014-05-18,Sheikh Zayed Stadium,1,Quetta Gladiators,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,tie,NA,Y,NA,Aleem Dar,AK Chaudhary
729317,NA,2014-05-04,Dubai International Cricket Stadium,1,Islamabad United,Lahore Qalandars,Islamabad United,field,Lahore Qalandars,runs,15,N,NA,HDPK Dharmasena,M Erasmus
733971,Gujranwala,2011-04-24,Gujranwala Stadium,0,Multan Sultans,Quetta Gladiators,Multan Sultans,bat,Multan Sultans,runs,34,N,NA,AK Chaudhary,NJ Llong
733973,Islamabad,2010-03-12,Islamabad Stadium,0,Islamabad United,Kings XI Punjab,Kings XI Punjab,bat,Islamabad United,wickets,5,N,NA,BNJ Oxenford,C Shamshuddin
733975,Karachi,2010-03-13,Karachi Stadium,0,Karachi Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,7,N,NA,SS Hazare,S Ravi
733977,Multan,2009-05-13,Multan Stadium,0,Peshawar Zalmi,Lahore Qalandars,Peshawar Zalmi,field,Peshawar Zalmi,wickets,4,N,NA,HDPK Dharmasena,VA Kulkarni
733979,Sialkot,2009-05-02,Sialkot Stadium,0,Rajasthan Royals,Quetta Gladiators,Quetta Gladiators,field,Rajasthan Royals,runs,10,N,NA,NJ Llong,CK Nandan
733981,Karachi,2009-05-02,Karachi Stadium,0,Karachi Kings,Multan Sultans,Multan Sultans,field,Multan Sultans,wickets,8,N,NA,RM Deshpande,BNJ Oxenford
733983,Islamabad,2009-04-23,Islamabad Stadium,0,Islamabad United,Peshawar Zalmi,Peshawar Zalmi,field,Islamabad United,runs,19,N,NA,S Ravi,K Srinath
733985,Karachi,2008-05-24,Karachi Stadium,0,Karachi Kings,Quetta Gladiators,Karachi Kings,bat,Quetta Gladiators,wickets,8,N,NA,BNJ Oxenford,C Shamshuddin
733987,Cuttack,2008-05-03,Barabati Stadium,0,Kings XI Punjab,Multan Sultans,Multan Sultans,field,Kings XI Punjab,runs,44,N,NA,HDPK Dharmasena,PG Pathak
733989,Sialkot,2008-05-11,Sialkot Stadium,0,Rajasthan Royals,Lahore Qalandars,Rajasthan Royals,field,Lahore Qalandars,runs,32,N,NA,AK Chaudhary,NJ Llong
733991,Multan,2008-05-02,Multan Stadium,0,Peshawar Zalmi,Kings XI Punjab,Peshawar Zalmi,field,Kings XI Punjab,runs,32,N,NA,S Ravi,K Srinath
733993,Karachi,2013-04-13,Karachi Stadium,0,Karachi Kings,Lahore Qalandars,Lahore Qalandars,field,Lahore Qalandars,wickets,8,N,D/L,RM Deshpande,BNJ Oxenford
733995,Islamabad,2013-04-13,Islamabad Stadium,0,Islamabad United,Multan Sultans,Multan Sultans,field,Multan Sultans,wickets,4,N,NA,HDPK Dharmasena,VA Kulkarni
733997,Cuttack,2012-05-25,Barabati Stadium,0,Kings XI Punjab,Quetta Gladiators,Quetta Gladiators,field,Quetta Gladiators,wickets,9,N,NA,NJ Llong,CK Nandan
733999,Multan,2012-05-27,Multan Stadium,0,Peshawar Zalmi,Rajasthan Royals,Peshawar Zalmi,bat,Rajasthan Royals,wickets,5,N,NA,S Ravi,RJ Tucker
734001,Lahore,2012-05-14,Lahore Stadium,0,Lahore Qalandars,Islamabad United,Lahore Qalandars,bat,Islamabad United,wickets,7,N,NA,HDPK Dharmasena,VA Kulkarni
734003,Gujranwala,2012-05-05,Gujranwala Stadium,0,Multan Sultans,Rajasthan Royals,Rajasthan Royals,bat,Multan Sultans,wickets,5,N,NA,BNJ Oxenford,C Shamshuddin
734005,Multan,2012-05-05,Multan Stadium,0,Peshawar Zalmi,Karachi Kings,Karachi Kings,field,Peshawar Zalmi,runs,16,N,NA,K Srinath,RJ Tucker
734007,Lahore,2012-04-22,Lahore Stadium,0,Lahore Qalandars,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,6,N,NA,VA Kulkarni,PG Pathak
734009,Cuttack,2012-04-22,Barabati Stadium,0,Quetta Gladiators,Islamabad United,Quetta Gladiators,field,Quetta Gladiators,wickets,6,N,NA,AK Chaudhary,NJ Llong
734011,Sialkot,2012-04-13,Sialkot Stadium,0,Rajasthan Royals,Karachi Kings,Karachi Kings,field,Rajasthan Royals,runs,62,N,NA,S Ravi,RJ Tucker
734013,Gujranwala,2011-05-09,Gujranwala Stadium,0,Multan Sultans,Peshawar Zalmi,Multan Sultans,bat,Peshawar Zalmi,wickets,5,N,NA,BNJ Oxenford,C Shamshuddin
734015,Lahore,2011-05-10,Lahore Stadium,0,Lahore Qalandars,Quetta Gladiators,Lahore Qalandars,bat,Quetta Gladiators,wickets,7,N,NA,NJ Llong,CK Nandan
734017,Sialkot,2011-05-02,Sialkot Stadium,0,Rajasthan Royals,Islamabad United,Islamabad United,bat,Islamabad United,runs,25,N,NA,S Ravi,RJ Tucker
734019,Karachi,2011-05-03,Karachi Stadium,0,Karachi Kings,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,4,N,NA,HDPK Dharmasena,PG Pathak
734021,Lahore,2011-04-15,Lahore Stadium,0,Lahore Qalandars,Peshawar Zalmi,Peshawar Zalmi,bat,Lahore Qalandars,wickets,7,N,NA,AK Chaudhary,NJ Llong
734023,Rawalpindi,2011-04-15,Rawalpindi Stadium,0,Quetta Gladiators,Multan Sultans,Quetta Gladiators,field,Quetta Gladiators,wickets,8,N,NA,RM Deshpande,C Shamshuddin
734025,Peshawar,2010-04-25,Peshawar Stadium,0,Kings XI Punjab,Islamabad United,Islamabad United,field,Islamabad United,wickets,7,N,NA,HDPK Dharmasena,VA Kulkarni
734027,Rawalpindi,2010-04-15,Rawalpindi Stadium,0,Quetta Gladiators,Peshawar Zalmi,Peshawar Zalmi,field,Quetta Gladiators,runs,30,N,NA,AK Chaudhary,CK Nandan
